"","V1","V2","long","lat"
"1291","KENNEDY FRIED CHICKEN","2310 GRAND CONCOURSE,BRONX NY,10458",NA,NA
"1292","KENNEDY FRIED CHICKEN","2371 GRAND CONCOURSE,BRONX NY,10468",NA,NA
"1293","KENNEDY FRIED CHICKEN","2558 GRAND CONCOURSE,BRONX NY,10458",NA,NA
"1294","KENNEDY FRIED CHICKEN","2843 GRAND CONCOURSE,BRONX NY,10468",NA,NA
"1295","KENNEDY FRIED CHICKEN","783 HICKS ST,BROOKLYN NY,11231",NA,NA
"1296","Kennedy Fried Chicken","20529 HOLLIS AVENUE,QUEENS NY,11412",NA,NA
"1297","KENNEDY FRIED CHICKEN","870 HUNTS POINT AVE,BRONX NY,10474",NA,NA
"1298","KENNEDY FRIED CHICKEN","168-18 JAMAICA AVENUE,QUEENS NY,11432",NA,NA
"1299","KENNEDY FRIED CHICKEN","1965 JEROME AVE,BRONX NY,10453",NA,NA
"1300","KENNEDY FRIED CHICKEN","1956 JEROME AVENUE,BRONX NY,10453",NA,NA
"1301","KENNEDY FRIED CHICKEN","2280 JEROME AVENUE,BRONX NY,10468",NA,NA
"1302","KENNEDY FRIED CHICKEN","3561 JUNCTION BOULEVARD,QUEENS NY,11368",NA,NA
"1303","KENNEDY FRIED CHICKEN","255 KINGSTON AVENUE,BROOKLYN NY,11213",NA,NA
"1304","KENNEDY FRIED CHICKEN","1774 LEXINGTON AVENUE,MANHATTAN NY,10029",NA,NA
"1305","KENNEDY FRIED CHICKEN","952 LONGWOOD AVE,BRONX NY,10459",NA,NA
"1306","KENNEDY FRIED CHICKEN","707 LYDIG AVENUE,BRONX NY,10462",NA,NA
"1307","KENNEDY FRIED CHICKEN","306 MARCUS GARVEY BLVD,BROOKLYN NY,11221",NA,NA
"1308","KENNEDY FRIED CHICKEN","707 MELROSE AVE,BRONX NY,10455",NA,NA
"1309","KENNEDY FRIED CHICKEN","2325 MERMAID AVE,BROOKLYN NY,11224",NA,NA
"1310","KENNEDY FRIED CHICKEN","934 MORRIS AVE,BRONX NY,10456",NA,NA
"1311","KENNEDY FRIED CHICKEN","13604 NORTHERN BLVD,QUEENS NY,11354",NA,NA
"1312","KENNEDY FRIED CHICKEN","1032 NOSTRAND AVE,BROOKLYN NY,11225",NA,NA
"1313","KENNEDY FRIED CHICKEN","1429 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"1314","KENNEDY FRIED CHICKEN","1676 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"1315","KENNEDY FRIED CHICKEN","521 OCEAN AVENUE,BROOKLYN NY,11226",NA,NA
"1316","KENNEDY FRIED CHICKEN","1051 OGDEN AVENUE,BRONX NY,10452",NA,NA
"1317","KENNEDY FRIED CHICKEN","11101 ROCKAWAY BOULEVARD,QUEENS NY,11420",NA,NA
"1318","KENNEDY FRIED CHICKEN","263 SCHNECTADY AVENUE,BROOKLYN NY,11213",NA,NA
"1319","KENNEDY FRIED CHICKEN","13447 SPRINGFIELD BLVD,QUEENS NY,11413",NA,NA
"1320","KENNEDY FRIED CHICKEN","1270 ST NICHOLAS AVENUE,MANHATTAN NY,10033",NA,NA
"1321","KENNEDY FRIED CHICKEN","1577 ST NICHOLAS AVENUE,MANHATTAN NY,10040",NA,NA
"1322","KENNEDY FRIED CHICKEN","9110 SUTPHIN BLVD,QUEENS NY,11435",NA,NA
"1323","KENNEDY FRIED CHICKEN","1708 UNIVERSITY AVE,BRONX NY,10453",NA,NA
"1324","KENNEDY FRIED CHICKEN","938 UTICA AVENUE,BROOKLYN NY,11203",NA,NA
"1325","KENNEDY FRIED CHICKEN","2537 WEBSTER AVE,BRONX NY,10458",NA,NA
"1326","KENNEDY FRIED CHICKEN","1170 WEBSTER AVENUE,BRONX NY,10456",NA,NA
"1327","KENNEDY FRIED CHICKEN","1 WEST  137 STREET,MANHATTAN NY,10037",NA,NA
"1328","KENNEDY FRIED CHICKEN","67 WEST KINGSBRIDGE ROAD,BRONX NY,10468",NA,NA
"1329","KENNEDY FRIED CHICKEN","1798 WESTCHESTER AVE,BRONX NY,10472",NA,NA
"1330","KENNEDY FRIED CHICKEN","733 WESTCHESTER AVE,BRONX NY,10455",NA,NA
"1331","KENNEDY FRIED CHICKEN","3211A WHITE PLAINS RD,BRONX NY,10467",NA,NA
"1332","KENNEDY FRIED CHICKEN","3988 WHITE PLAINS RD,BRONX NY,10466",NA,NA
"1333","KENNEDY FRIED CHICKEN","3534 WHITE PLAINS ROAD,BRONX NY,10467",NA,NA
"1334","KENNEDY FRIED CHICKEN","3766 WHITE PLAINS ROAD,BRONX NY,10467",NA,NA
"1335","KENNEDY FRIED CHICKEN","4718 WHITE PLAINS ROAD,BRONX NY,10470",NA,NA
"1336","KENNEDY DELI GROCERY AND GRILL","15705 ROCKAWAY BLVD,QUEENS NY,11434",NA,NA
"1337","KENNEDY CHICKEN SANDWICHES & PIZZA","2485 UNIVERSITY AVE,BRONX NY,10468",NA,NA
"1338","KENNEDY CHICKEN AND PIZZA","941 INTERVALE AVENUE,BRONX NY,10459",NA,NA
"1339","KENNEDY CHICKEN &SANDWICHES","101 EAST  167 STREET,BRONX NY,10452",NA,NA
"1340","Kennedy Chicken & Sandwiches","351 EAST  152 STREET,BRONX NY,10451",NA,NA
"1341","KENNEDY CHICKEN & PIZZA","2409 2ND AVE,MANHATTAN NY,10035",NA,NA
"1342","KENNEDY CHICKEN & PIZZA","5225 BROADWAY,BRONX NY,10463",NA,NA
"1343","KENNEDY CHICKEN & PIZZA","124 FEATHERBED LANE,BRONX NY,10452",NA,NA
"1344","KENNEDY CHICKEN & PIZZA","4049 LACONIA AVENUE,BRONX NY,10466",NA,NA
"1345","KENNEDY CHICKEN & GYROS","158 NAGLE AVENUE,MANHATTAN NY,10040",NA,NA
"1346","KENNEDY CHICKEN & BISCUIT","108A W 145TH ST,MANHATTAN NY,10039",NA,NA
"1347","KENNEDY  FRIED CHICKEN","4212 WHITE PLAINS RD,BRONX NY,10466",NA,NA
"1348","KENNDY FRIED CHICKEN","1820 ARCHER STREET,BRONX NY,10460",NA,NA
"1349","KENKA","25 ST MARKS PLACE,MANHATTAN NY,10003",NA,NA
"1350","KEN'S ASIAN TASTE","40 BOWERY,MANHATTAN NY,10013",NA,NA
"1351","KEN & COOK","19 KENMARE STREET,MANHATTAN NY,10012",NA,NA
"1352","KELSO BISTRO BAR & RESTAURANT","648 FRANKLIN AVE,BROOKLYN NY,11238",NA,NA
"1353","KELLY'S TAVERN","9259 4 AVENUE,BROOKLYN NY,11209",NA,NA
"1354","KELLY'S RESTAURANT & PIZZA","16975 137 AVENUE,QUEENS NY,11434",NA,NA
"1355","KELLY'S PUB","13611 41 AVENUE,QUEENS NY,11355",NA,NA
"1356","KELLY'S PUB","23 EAST  233 STREET,BRONX NY,10470",NA,NA
"1357","KELLY'S BAR","3104 CRESCENT ST,QUEENS NY,11106",NA,NA
"1358","KELLY'S","12 AVENUE A,MANHATTAN NY,10009",NA,NA
"1359","KELLY D JAMAICAN AND AMERICAN RESTAURANT","22411 MERRICK BLVD,QUEENS NY,11413",NA,NA
"1360","KELLY D JAMAICAN AND AMERICAN RESTAURANT","11050 SUTPHIN BOULEVARD,QUEENS NY,11435",NA,NA
"1361","KELLOGG'S DINER","518 METROPOLITAN AVE,BROOKLYN NY,11211",NA,NA
"1362","KELLEY & PING","127 GREENE STREET,MANHATTAN NY,10012",NA,NA
"1363","KELLARI TAVERNA","19 WEST   44 STREET,MANHATTAN NY,10036",NA,NA
"1364","KEKO CAFE","121 MADISON AVENUE,MANHATTAN NY,10016",NA,NA
"1365","KEILLY'S CHINESE RESTAURANT","13211 14TH AVE,QUEENS NY,11356",NA,NA
"1366","KEILLY  CHINESE  RESTAURANT.","2140 UTOPIA PARKWAY,QUEENS NY,11357",NA,NA
"1367","KEG NO. 229","229 FRONT STREET,MANHATTAN NY,10038",NA,NA
"1368","KEG AND LANTERN TAVERN","97 NASSAU AVENUE,BROOKLYN NY,11222",NA,NA
"1369","KEFI","505 COLUMBUS AVENUE,MANHATTAN NY,10024",NA,NA
"1370","KEENS STEAKHOUSE","72 WEST 36th STREET,MANHATTAN NY,10018",NA,NA
"1371","KEENANS","5588 BROADWAY,BRONX NY,10463",NA,NA
"1372","KEBEER GRILL BAR","1003 BRIGHTON BEACH AVENUE,BROOKLYN NY,11235",NA,NA
"1373","KEBAB HOUSE","25505 NORTHERN BOULEVARD,QUEENS NY,11362",NA,NA
"1374","KEATS RESTAURANT","842 2 AVENUE,MANHATTAN NY,10017",NA,NA
"1375","KE ZHANG","45-72 KISSENA BOULEVARD,QUEENS NY,11355",NA,NA
"1376","KAZZA WINE BAR","708 W 177TH ST,MANHATTAN NY,10033",NA,NA
"1377","KAZUZA","107 AVENUE A,MANHATTAN NY,10009",NA,NA
"1378","KAYLAH'S HUT","805 PROSPECT AVENUE,BRONX NY,10455",NA,NA
"1379","KAY MANMANM RESTAURANT","21147 JAMAICA AVE,QUEENS NY,11428",NA,NA
"1380","KAWAII SUSHI","8219 153 AVENUE,QUEENS NY,11414",NA,NA
"1381","KAWAII JAPANESE","2706 AVENUE U,BROOKLYN NY,11229",NA,NA
"1382","KAWA SUSHI 8 AVENUE","24 8 AVENUE,MANHATTAN NY,10014",NA,NA
"1383","KAVKAZKIY DVORIK","2715 AVENUE U,BROOKLYN NY,11229",NA,NA
"1384","KAVE ESPRESSO BAR","1087 FLUSHING AVENUE,BROOKLYN NY,11237",NA,NA
"1385","KAVASUTRA","261 E 10TH ST,MANHATTAN NY,10009",NA,NA
"1386","KAVA SHTEEBLE","94 RALPH AVE,BROOKLYN NY,11221",NA,NA
"1387","KAVA CAFE","803 WASHINGTON STREET,MANHATTAN NY,10014",NA,NA
"1388","KAVA CAFE","470 WEST   42 STREET,MANHATTAN NY,10036",NA,NA
"1389","KATZ'S DELICATESSEN","205 EAST HOUSTON STREET,MANHATTAN NY,10002",NA,NA
"1390","KATSUNO","10301 METROPOLITAN AVENUE,QUEENS NY,11375",NA,NA
"1391","KATSUHAMA RESTAURANT","4345 WEST 55 STREET,MANHATTAN NY,10019",NA,NA
"1392","KATSUHAMA 47","11 EAST 47 STREET,MANHATTAN NY,10017",NA,NA
"1393","KATRA","217 BOWERY,MANHATTAN NY,10002",NA,NA
"1394","KATOU FIN RESTAURANT","5012 AVENUE M,BROOKLYN NY,11234",NA,NA
"1395","KATONAH PIZZA","4307 KATONAH AVE,BRONX NY,10470",NA,NA
"1396","KATO CAFE","13501 35TH AVE,QUEENS NY,11354",NA,NA
"1397","KATIE O'S","452 E NEW YORK AVE,BROOKLYN NY,11225",NA,NA
"1398","KATI THAI CUISINE","347 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"1399","KATI JUNCTION INDIAN GRILL","200 W 40TH ST,MANHATTAN NY,10018",NA,NA
"1400","KATHY'S GOURMET ITALIAN ICES & ICE CREAM","422 GREENWOOD AVENUE,BROOKLYN NY,11218",NA,NA
"1401","KATHY'S DUMPLING","7924 3 AVENUE,BROOKLYN NY,11209",NA,NA
"1402","KATE'S COFFEE SHOP","4125 20 AVENUE,QUEENS NY,11105",NA,NA
"1403","KATCH BREWERY & GRILL","3119 NEWTOWN AVE,QUEENS NY,11102",NA,NA
"1404","KATARINA BAR & GRILL","125-22 QUEENS BOULEVARD,QUEENS NY,11415",NA,NA
"1405","KAT'S TASTY GRILL","1132 TARGEE ST,STATEN ISLAND NY,10304",NA,NA
"1406","KAT'S ISLAND CUISINE","11219 LINDEN BOULEVARD,QUEENS NY,11420",NA,NA
"1407","KAT & THEO","5 W 21ST ST,MANHATTAN NY,10010",NA,NA
"1408","KASUMI","1870 86TH STREET,BROOKLYN NY,11214",NA,NA
"1409","KASSIM'S BAKERY & RESTAURANT","16928 JAMAICA AVENUE,QUEENS NY,11432",NA,NA
"1410","Kasike Mofongo House","2458 WEBSTER AVENUE,BRONX NY,10458",NA,NA
"1411","KASIA'S RESTAURANT","146 BEDFORD AVENUE,BROOKLYN NY,11249",NA,NA
"1412","KASHMIR","478 9TH AVE,MANHATTAN NY,10018",NA,NA
"1413","KASHKAVAL GARDEN","852 9 AVENUE,MANHATTAN NY,10019",NA,NA
"1414","KASBAH BBQ & GRILL","251 WEST   85 STREET,MANHATTAN NY,10024",NA,NA
"1415","KARY'S LOUNGE","2863 ATLANTIC AVE,BROOKLYN NY,11207",NA,NA
"1416","KARRIOS TEA TIME","6011 20TH AVE,BROOKLYN NY,11204",NA,NA
"1417","KARP TAVERN","8172 LEFFERTS BOULEVARD,QUEENS NY,11415",NA,NA
"1418","KARNIVAL BAR & LOUNGE","11703 HILLSIDE AVE,QUEENS NY,11418",NA,NA
"1419","KARMA RESTAURANT","50 MALCOLM X BOULEVARD,BROOKLYN NY,11221",NA,NA
"1420","KARMA LOUNGE","4585 FURMAN AVENUE,BRONX NY,10470",NA,NA
"1421","KARMA","51 1 AVENUE,MANHATTAN NY,10003",NA,NA
"1422","KARLOFF","254 COURT STREET,BROOKLYN NY,11231",NA,NA
"1423","KARL'S KLIPPER","3840 BAY STREET,STATEN ISLAND NY,10301",NA,NA
"1424","KARIZMA LOUNGE","244 E 51ST ST,MANHATTAN NY,10022",NA,NA
"1425","KARE THAI","752 10 AVENUE,MANHATTAN NY,10019",NA,NA
"1426","KARCZMA","136 GREENPOINT AVENUE,BROOKLYN NY,11222",NA,NA
"1427","KARAVAS PIZZA N PITA","108 7 AVENUE SOUTH,MANHATTAN NY,10014",NA,NA
"1428","KARAOKE WOW","10 WEST   32 STREET,MANHATTAN NY,10001",NA,NA
"1429","KARAOKE SHOUT","3246 STEINWAY STREET,QUEENS NY,11103",NA,NA
"1430","KARAOKE NEMO / TRECE","54 EAST   13 STREET,MANHATTAN NY,10003",NA,NA
"1431","KARAOKE DUET 48","304 EAST   48 STREET,MANHATTAN NY,10017",NA,NA
"1432","KARAOKE DUET","900 8TH AVE,MANHATTAN NY,10019",NA,NA
"1433","KARAOKE CHRISTMAS","4729 BELL BLVD,QUEENS NY,11361",NA,NA
"1434","KARAOKE CHRISTMAS","4729 BELL BOULEVARD,QUEENS NY,11361",NA,NA
"1435","KARAOKE BOHO","186 WEST    4 STREET,MANHATTAN NY,10014",NA,NA
"1436","KARAM","8519 4 AVENUE,BROOKLYN NY,11209",NA,NA
"1437","KARAHI INDIAN CUISINE","118 CHRISTOPHER STREET,MANHATTAN NY,10014",NA,NA
"1438","KAPPOCK CAFE","17 KNOLLS CRESCENT STREET,BRONX NY,10463",NA,NA
"1439","Kappo Masa","976 MADISON AVE,MANHATTAN NY,10075",NA,NA
"1440","KAPLAN'S KOSHER CATERING","45 TWOMBLY AVE,STATEN ISLAND NY,10306",-74.132871,40.558924
"1441","KAPETERIA","395 HUDSON STREET,MANHATTAN NY,10014",-74.0076313,40.7291783
"1442","KAO SUSHI","1320 E 19 STREET,BROOKLYN NY,11230",NA,NA
"1443","KAO SOY","283 VAN BRUNT ST,BROOKLYN NY,11231",NA,NA
"1444","KANOYAMA","175 2 AVENUE,MANHATTAN NY,10003",NA,NA
"1445","KANKI SUSHI","3801 31 STREET,QUEENS NY,11101",NA,NA
"1446","KANG SUH KOREAN RESTAURANT","1250 BROADWAY,MANHATTAN NY,10001",NA,NA
"1447","KANG RONG CHINESE RESTAURANT","1064 COLLEGE AVE,BRONX NY,10456",NA,NA
"1448","KANG KEE CHINESE RESTAURANT","124 HESTER STREET,MANHATTAN NY,10002",NA,NA
"1449","KANG HO DONG BAEK JEONG","152-12 NORTHERN BLVD,QUEENS NY,11354",NA,NA
"1450","KANES DELI DINER","4415 COLLEGE POINT BOULEVARD,QUEENS NY,11355",NA,NA
"1451","KANAN INDIAN RESTAURANT","452 3RD AVE,BROOKLYN NY,11215",NA,NA
"1452","KANA TAPAS BAR & RESTAURANT","324 SPRING STREET,MANHATTAN NY,10013",NA,NA
"1453","KAN WAH CHINESE RESTAURANT","5914 MAIN STREET,QUEENS NY,11355",NA,NA
"1454","KAN IZAKAYA","16030 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"1455","KAMI ASIAN/YUMMY THAI","385 FLATBUSH AVENUE,BROOKLYN NY,11238",NA,NA
"1456","KAMBOAT BAKERY & CAFE","111 BOWERY,MANHATTAN NY,10002",NA,NA
"1457","KAMBI RAMEN","351 EAST   14 STREET,MANHATTAN NY,10003",NA,NA
"1458","KAM'S KITCHEN","21709 LINDEN BLVD,QUEENS NY,11411",NA,NA
"1459","KAM WAH RESTAURANT","208 LEWIS AVENUE,BROOKLYN NY,11221",NA,NA
"1460","KAM TUNG RESTAURANT","261 BEACH  116 STREET,QUEENS NY,11694",NA,NA
"1461","KAM SHING CHINESE RESTAURANT","1608 AVENUE H,BROOKLYN NY,11230",NA,NA
"1462","KAM PO","2018 BEDFORD AVENUE,BROOKLYN NY,11226",NA,NA
"1463","KAM MAN KITCHEN","311 E 204TH ST,BRONX NY,10467",NA,NA
"1464","KAM MAN KITCHEN","1500 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"1465","KAM LONG KITCHEN KINGS","1031 RUTLAND RD,BROOKLYN NY,11212",NA,NA
"1466","KAM KITCHEN","13417 LIBERTY AVE,QUEENS NY,11419",NA,NA
"1467","Kam Guo Kitchen","18005 LINDEN BLVD,QUEENS NY,11434",NA,NA
"1468","KAM FUNG RESTAURANT","5221 AVENUE N,BROOKLYN NY,11234",NA,NA
"1469","KALINA RESTAURANT","1476 BROADWAY,BROOKLYN NY,11221",NA,NA
"1470","KALAMAKI GR","2906 172ND ST,QUEENS NY,11358",NA,NA
"1471","KAL BAKERY & RESTAURANT","3401 CHURCH AVENUE,BROOKLYN NY,11203",NA,NA
"1472","KAJITSU","125 EAST   39 STREET,MANHATTAN NY,10016",NA,NA
"1473","KAILASH PARBAT","99 LEXINGTON AVE,MANHATTAN NY,10016",NA,NA
"1474","KAIETEUR RESTAURANT & BAKERY","8808 183 STREET,QUEENS NY,11423",NA,NA
"1475","KAIETEUR RESTAURANT","8712 LEFFERTS BOULEVARD,QUEENS NY,11418",NA,NA
"1476","KAIETEUR RESTAURANT","4379 WHITE PLAINS RD,BRONX NY,10466",NA,NA
"1477","KAIETEUR EXPRESS RESTAURANT","12004 LIBERTY AVENUE,QUEENS NY,11419",NA,NA
"1478","KAIA WINE BAR","1614 3 AVENUE,MANHATTAN NY,10128",NA,NA
"1479","KAI YING CHINESE RESTAURANT","1821 COLLEGE POINT BLVD,QUEENS NY,11356",NA,NA
"1480","KAI SUSHI ASIAN FUSION","1475 WILLIAMSBRIDGE RD,BRONX NY,10461",NA,NA
"1481","KAI FENG FU DUMPLING HOUSE","4801 8 AVENUE,BROOKLYN NY,11220",NA,NA
"1482","KAI FAN ASIAN CUISINE","3717 RIVERDALE AVE,BRONX NY,10463",NA,NA
"1483","Kahve Coffee","667 10TH AVE,MANHATTAN NY,10036",NA,NA
"1484","KAHVE","774 9 AVENUE,MANHATTAN NY,10019",NA,NA
"1485","KAHLUA'S CAFE & RESTAURANT","2117 3 AVENUE,MANHATTAN NY,10029",NA,NA
"1486","KAFU RESTAURANT","1551 NOSTRAND AVE,BROOKLYN NY,11226",NA,NA
"1487","KAFFE KUPPEN","91 HOWARD AVE,BROOKLYN NY,11233",NA,NA
"1488","Kaffe 1668","530 5TH AVE,MANHATTAN NY,10036",NA,NA
"1489","KAFFE 1668","275 GREENWICH STREET,MANHATTAN NY,10007",NA,NA
"1490","KAFFE 1668","401 GREENWICH STREET,MANHATTAN NY,10013",NA,NA
"1491","KAFFATEAH","413 BRIGHTON BEACH AVE,BROOKLYN NY,11235",NA,NA
"1492","KAFF KAFE","5320 16 AVENUE,BROOKLYN NY,11204",NA,NA
"1493","KAFENEO","80 MAIDEN LANE,MANHATTAN NY,10038",NA,NA
"1494","KAFE LOVERTURE","392 HALSEY ST,BROOKLYN NY,11216",NA,NA
"1495","KAFANA","116 AVENUE C,MANHATTAN NY,10009",NA,NA
"1496","KAEDE JAPANESE RESTAURANT","90 CHAMBERS ST,MANHATTAN NY,10007",NA,NA
"1497","KABUL KABAB HOUSE","4251 MAIN STREET,QUEENS NY,11355",NA,NA
"1498","KABU BAR & LOUNGE","8509 NORTHERN BOULEVARD,QUEENS NY,11372",NA,NA
"1499","KABOOZ'S BAR & GRILLE","0 AMTRAK LEVEL,MANHATTAN NY,10001",-73.9991637,40.7536854
"1500","KABOB SHACK","182 HAVEMEYER STREET,BROOKLYN NY,11211",NA,NA
"1501","KABIRS BAKERY","2905 36TH AVE,QUEENS NY,11106",NA,NA
"1502","KABIR'S BAKERY","7404 37 AVENUE,QUEENS NY,11372",NA,NA
"1503","KABIR'S BAKERY","97 CHURCH AVE,BROOKLYN NY,11218",NA,NA
"1504","KABIR'S BAKERY","1425 FOSTER AVE,BROOKLYN NY,11230",NA,NA
"1505","Kabila Cafe","250 WEST   39 STREET,MANHATTAN NY,10018",NA,NA
"1506","KABAYAN","4912 QUEENS BLVD,QUEENS NY,11377",NA,NA
"1507","KABABISH","7064 BROADWAY,QUEENS NY,11372",NA,NA
"1508","KABAB KING","7301 37TH RD,QUEENS NY,11372",NA,NA
"1509","KABAB HOUSE","4339 MAIN ST,QUEENS NY,11355",NA,NA
"1510","KABAB CAFE","2512 STEINWAY STREET,QUEENS NY,11103",NA,NA
"1511","KABAB BITES","369 BROOME ST,MANHATTAN NY,10013",NA,NA
"1512","Ka Wah Chinese Restaurant","3044 VALENTINE AVE,BRONX NY,10458",NA,NA
"1513","KA WAH BAKERY","9 ELDRIDGE STREET,MANHATTAN NY,10002",NA,NA
"1514","KA KA BAKERY","1505 AVENUE U,BROOKLYN NY,11229",NA,NA
"1515","K&K SUPER BUFFET","341 SAINT NICHOLAS AVE,QUEENS NY,11385",-73.9094844,40.7006818
"1516","K'S CAFETERIA","4803 108 STREET,QUEENS NY,11368",NA,NA
"1517","K'OOK","324 E 6TH ST,MANHATTAN NY,10003",NA,NA
"1518","K-TOWN FOOD COURT","46-40 FRANCIS LEWIS BOULEVARD,QUEENS NY,11361",NA,NA
"1519","K-LOUNGE","2537 3 AVENUE,BRONX NY,10451",NA,NA
"1520","K-BAP","62 WEST   56 STREET,MANHATTAN NY,10019",NA,NA
"1521","K TOWN","34 WEST   32 STREET,MANHATTAN NY,10001",NA,NA
"1522","K ONE BUFFET","5614 FLATLANDS AVE,BROOKLYN NY,11234",NA,NA
"1523","K LOVE Q CHINESE RESTAURANT","1759 CROSBY AVENUE,BRONX NY,10461",NA,NA
"1524","K Falafel House","1752 2 AVENUE,MANHATTAN NY,10128",NA,NA
"1525","K EMINENCE ROYAL LOUNGE","2118 CORNAGA AVE,QUEENS NY,11691",NA,NA
"1526","K CRUST","1368 60TH ST,BROOKLYN NY,11219",NA,NA
"1527","K AND D SEAFOOD RESTAURANT","23112 MERRICK BLVD,QUEENS NY,11413",NA,NA
"1528","K & Y DELI & GROCERIES","15209 ROCKAWAY BOULEVARD,QUEENS NY,11434",NA,NA
"1529","K & Q RESTARUANT","706 BURKE AVENUE,BRONX NY,10467",NA,NA
"1530","K & L RESTAURANT AND CATERING SERVICE","3204 3RD AVENUE,BRONX NY,10451",NA,NA
"1531","K & H Sushi World","4141 KISSENA BOULEVARD,QUEENS NY,11355",NA,NA
"1532","K & H DELI","328 NASSAU AVENUE,BROOKLYN NY,11222",NA,NA
"1533","K & E FAST FOOD","1221 BOWERY ST,BROOKLYN NY,11224",-73.9799965,40.5747639
"1534","K & D INTERNET CAFE","3819 UNION ST,QUEENS NY,11354",NA,NA
"1535","K & A BAR","6648 MYRTLE AVE,QUEENS NY,11385",NA,NA
"1536","JUVENTUD SALUD Y VIDA (HEBALIFE)","4503 47TH AVE,QUEENS NY,11377",NA,NA
"1537","JUVENTUD ETERNA","3761 80TH ST,QUEENS NY,11372",NA,NA
"1538","JUVENTINO","370 FIFTH AVENUE,BROOKLYN NY,11215",NA,NA
"1539","JUSTINOS PIZZERIA","89 GUYON AVENUE,STATEN ISLAND NY,10306",NA,NA
"1540","JUSTINO'S PIZZERIA","881 10TH AVE,MANHATTAN NY,10019",NA,NA
"1541","JUSTINO'S PIZZERIA","77 PEARL ST,MANHATTAN NY,10004",NA,NA
"1542","JUSTINE RESTAURANT","28 EAST 167 STREET,BRONX NY,10452",NA,NA
"1543","JUSTIN'S","24513 FRANCIS LEWIS BOULEVARD,QUEENS NY,11422",NA,NA
"1544","JUST SALAD","1306 1ST AVE,MANHATTAN NY,10021",NA,NA
"1545","JUST SALAD","600 3 AVENUE,MANHATTAN NY,10016",NA,NA
"1546","JUST SALAD","706 6 AVENUE,MANHATTAN NY,10010",NA,NA
"1547","JUST SALAD","252 7 AVENUE,BROOKLYN NY,11215",NA,NA
"1548","JUST SALAD","252 7TH AVE,BROOKLYN NY,11215",NA,NA
"1549","JUST SALAD","140 8TH AVE,MANHATTAN NY,10011",NA,NA
"1550","JUST SALAD","90 BROAD ST,MANHATTAN NY,10004",-74.0119961,40.7037939
"1551","JUST SALAD","2056 BROADWAY,MANHATTAN NY,10023",NA,NA
"1552","JUST SALAD","233 BROADWAY,MANHATTAN NY,10279",NA,NA
"1553","JUST SALAD","53 EAST 8TH STREET,MANHATTAN NY,10003",NA,NA
"1554","JUST SALAD","325 HUDSON ST,MANHATTAN NY,10013",NA,NA
"1555","JUST SALAD","663 LEXINGTRON AVENUE,MANHATTAN NY,10022",NA,NA
"1556","JUST SALAD","98 MAIDEN LANE,MANHATTAN NY,10038",NA,NA
"1557","JUST SALAD","315 PARK AVE S,MANHATTAN NY,10010",NA,NA
"1558","JUST SALAD","320 PARK AVENUE,MANHATTAN NY,10022",NA,NA
"1559","JUST SALAD","30 ROCKEFELLER CENTER,MANHATTAN NY,10020",NA,NA
"1560","JUST SALAD","210 STATE ST,BROOKLYN NY,11201",NA,NA
"1561","JUST SALAD","1471 THIRD AVE,MANHATTAN NY,10028",NA,NA
"1562","JUST SALAD","151 W 34TH ST,MANHATTAN NY,10001",NA,NA
"1563","JUST SALAD","134 WEST   37 STREET,MANHATTAN NY,10018",NA,NA
"1564","JUST SALAD","321 WEST   49 STREET,MANHATTAN NY,10019",NA,NA
"1565","JUST ONE TAVERN","4279 KATONAH AVE,BRONX NY,10470",NA,NA
"1566","JUST MADE 4 U","8021 37 AVENUE,QUEENS NY,11372",NA,NA
"1567","JUST LORRAINE'S PLACE","2247 ADAM CLAYTON POWELL BOULEVARD,MANHATTAN NY,10027",NA,NA
"1568","JUST HALAL","2655 RICHMOND AVE,STATEN ISLAND NY,10314",NA,NA
"1569","JUST GREAT FOOD","1489 SAINT JOHNS PL,BROOKLYN NY,11213",NA,NA
"1570","JUST DESSERTS","7211 18TH AVE,BROOKLYN NY,11204",NA,NA
"1571","JUST COMBO","21-01 21 AVENUE,QUEENS NY,11105",NA,NA
"1572","JUS FISHY","555 FLATBUSH AVENUE,BROOKLYN NY,11225",NA,NA
"1573","JUS CHILL BAR & GRILL","589 NEW LOTS AVE,BROOKLYN NY,11207",NA,NA
"1574","JUQUILITA BAR","4910 3 AVENUE,BROOKLYN NY,11220",NA,NA
"1575","JUQUILA MEXICAN CUISINE","4012 83RD ST,QUEENS NY,11373",NA,NA
"1576","JUPIOCA","113 CHURCH ST,MANHATTAN NY,10007",NA,NA
"1577","JUPIOCA","123 W 3RD ST,MANHATTAN NY,10012",NA,NA
"1578","JUNOON","27 WEST   24 STREET,MANHATTAN NY,10010",NA,NA
"1579","JUNO BROOKLYN","1264 MYRTLE AVE,BROOKLYN NY,11221",NA,NA
"1580","JUNKO SUSHI","3302 BROADWAY,QUEENS NY,11106",NA,NA
"1581","JUNIPER","112 BERRY STREET,BROOKLYN NY,11211",NA,NA
"1582","JUNIPER","237 W 35TH ST,MANHATTAN NY,10001",NA,NA
