"","V1","V2","long","lat"
"256","CANTON LOUNGE","70 MOTT ST,MANHATTAN NY,10013",-73.9978815,40.7162254
"257","CANTON KITCHEN RESTAURANT","171 HESTER ST,MANHATTAN NY,10013",-73.9967712,40.7178933
"258","CANTON KITCHEN","171 HESTER ST,MANHATTAN NY,10013",-73.9967712,40.7178933
"259","CANTON GOURMET RESTAURANT","3806 PRINCE STREET,QUEENS NY,11354",-73.8327345,40.7599528
"260","CANTINE PARISIENNE","153 ELIZABETH ST,MANHATTAN NY,10013",-73.9951247,40.7204514
"261","CANTINE","126 UNION ST,BROOKLYN NY,11231",-74.0024557,40.6840819
"262","CANTINA ROYAL","58 NORTH    3 STREET,BROOKLYN NY,11249",-73.9634748,40.7175279
"263","CANTINA MEXICANA","140 NEW DORP LANE,STATEN ISLAND NY,10306",-74.1161102,40.5736399
"264","CANTINA","1838 ADAM CLAYTON POWELL JR BL,MANHATTAN NY,10026",-73.9550992,40.8003827
"265","CANTINA","1436 LEXINGTON AVE,MANHATTAN NY,10128",-73.9522652,40.7844177
"266","CANTEEN M - CITIZEN M","218 W 50TH ST,MANHATTAN NY,10019",-73.984968,40.761561
"267","CANTEEN CAFE","125 BARCLAY STREET,MANHATTAN NY,10007",-74.0130191,40.714526
"268","CANTEEN 82","467 COLUMBUS AVENUE,MANHATTAN NY,10024",-73.9735599,40.7840664
"269","CANTEEN","57 4 AVENUE,BROOKLYN NY,11217",-73.9792225,40.6825754
"270","CANOA","1368 CASTLE HILL AVENUE,BRONX NY,10462",-73.851712,40.83533
"271","CANNERY","765 9 AVENUE,MANHATTAN NY,10019",-73.9885782,40.7644474
"272","CANNELLE PATISSERIE","7559 31 AVENUE,BRONX NY,11370",-73.8922776,40.758976
"273","Cannelle LIC","511 47TH AVE,QUEENS NY,11101",-73.9551046,40.746233
"274","CANLON'S RESTAURANT","1825 NORTH RAILROAD AVENUE,STATEN ISLAND NY,10306",-74.1268338,40.5651928
"275","CANGE'S ITALIAN ICES","118 PARKINSON AVE,STATEN ISLAND NY,10305",-74.0841949,40.598206
"276","CANEY LOUNGE","338 E 188TH ST,BRONX NY,10458",-73.8943244,40.860447
"277","CANELE BY CELINE","400 E 82ND ST,MANHATTAN NY,10028",-73.9509115,40.7740131
"278","CANELA-CALDERON RESTAURANT","173-12 JAMAICA AVENUE,QUEENS NY,11432",-73.786162,40.707684
"279","CANDLE CAFE WEST","2427 BROADWAY,MANHATTAN NY,10024",-73.9752697,40.7905977
"280","CANDLE CAFE","1307 3 AVENUE,MANHATTAN NY,10021",-73.9590461,40.7714492
"281","CANDLE BAR","309 AMSTERDAM AVENUE,MANHATTAN NY,10023",-73.9802228,40.7801544
"282","CANDLE 79 RESTAURANT","154 EAST   79 STREET,MANHATTAN NY,10075",-73.9587231,40.7746521
"283","CANDELAS RESTAURANT","4413 4TH AVENUE,BROOKLYN NY,11220",-74.0091756,40.6493796
"284","CANCUN MEXICAN RESTAURANT","937 8 AVENUE,MANHATTAN NY,10019",-73.9838669,40.7658121
"285","Cancun Bar","513 CONEY ISLAND AVENUE,BROOKLYN NY,11218",-73.970175,40.645157
"286","CANARSIE COFFEE","1430 ROCKAWAY PKWY,BROOKLYN NY,11236",-73.9025769,40.6451383
"287","CANARD INC","503 WEST   43 STREET,MANHATTAN NY,10036",-73.9953103,40.7606247
"288","CANALETTO RISTORANTE","208 EAST   60 STREET,MANHATTAN NY,10022",-73.9656749,40.7617512
"289","CANAL BAR","270 3 AVENUE,BROOKLYN NY,11215",-73.9859505,40.6779314
"290","CANAAN SUSHI","154 WEST   29 STREET,MANHATTAN NY,10001",-73.9922886,40.7473659
"291","CANAAN RESTAURANT","1456 COLLEGE POINT BOULEVARD,QUEENS NY,11356",-73.8460002,40.784443
"292","CANAAN CAKE HOUSE","3640 UNION STREET,QUEENS NY,11354",-73.8278846,40.7626414
"293","CANAAN BAKERY","4030 UNION STREET,QUEENS NY,11354",-73.8262533,40.7595661
"294","CAMPUS CENTER CAFETERIA","2800 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.1497654,40.5996606
"295","CAMPO BELLO RESTAURANT 2","9128 5TH AVE,BROOKLYN NY,11209",-74.029338,40.618061
"296","CAMPO BELLO","118 BROAD ST,STATEN ISLAND NY,10304",-74.0791798,40.6245177
"297","CAMPEON","9 EAST   16 STREET,MANHATTAN NY,10003",-73.9916859,40.7371461
"298","CAMPANIA COAL FIRED PIZZA","9824 4 AVE,BROOKLYN NY,11209",-74.033303,40.6136034
"299","CAMPANIA COAL FIRED PIZZA","3900 RICHMOND AVE,STATEN ISLAND NY,10312",-74.164287,40.542778
"300","Campagnola Restaurant","1382 1ST AVE,MANHATTAN NY,10021",-73.954818,40.768811
"301","CAMPAGNA QUATTRO GATTI","205 EAST   81 STREET,MANHATTAN NY,10028",-73.9559819,40.7756014
"302","CAMP","179 SMITH STREET,BROOKLYN NY,11201",-73.990961,40.685677
"303","CAMMARERI CAFE","1 SOUTH ELLIOT PL,BROOKLYN NY,11217",-73.975743,40.6895499
"304","CAMINITO SPORTS BAR AND BILLIARD","393 EAST  198 STREET,BRONX NY,10458",-73.886054,40.8662923
"305","CAMILA'S CAFE","358 COLUMBIA ST,BROOKLYN NY,11231",-74.005477,40.679763
"306","CAMEO","93 NORTH    6 STREET,BROOKLYN NY,11249",-73.9602473,40.7187027
"307","CAMDEN FOOD EXPRESS","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"308","CAMDEN FOOD COMPANY"," AIRPORT TERMINAL 4,QUEENS NY,11430",-73.8711577,40.7738263
"309","CAMBRIDGE CATERERS","205 WEST   38 STREET,MANHATTAN NY,10018",-73.9889922,40.7538277
"310","CAMBRIA HOTELS & SUITES NEW YORK-CHELSEA","123 W 28TH ST,MANHATTAN NY,10001",-73.9915459,40.7467552
"311","CAMBRELENG COFFEE CORP.","2403 CAMBRELENG AVE,BRONX NY,10458",-73.8853129,40.8548341
"312","CAMARADAS EL BARRIO","2241 1 AVENUE,MANHATTAN NY,10029",-73.9360706,40.7955883
"313","CAMAJE","85 MACDOUGAL STREET,MANHATTAN NY,10012",-74.0017841,40.7289707
"314","CAM TAK EXPRESS RESTAURANT","1073 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9576911,40.6443848
"315","CALVIN KLEIN COURTSIDE KITCHEN","620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
"316","CALLE OCHO","45 WEST   81 STREET,MANHATTAN NY,10024",-73.9736712,40.7830649
"317","CALLE DAO","38 W 39TH ST,MANHATTAN NY,10018",-73.9842216,40.7521591
"318","CALLA PIZZA USA","367 COLUMBIA ST,BROOKLYN NY,11231",-74.005066,40.679434
"319","CALL IT A WRAP","1198 FOREST AVENUE,STATEN ISLAND NY,10310",-74.1296956,40.6264744
"320","CALIXTO'S COFFEE SHOP","4604 3 AVENUE,BROOKLYN NY,11220",-74.0127485,40.6499784
"321","CALISTA SUPERFOODS","1217 LEXINGTON AVENUE,MANHATTAN NY,10028",-73.9571289,40.7770858
"322","CALIFORNIA PIZZA KITCHEN","8000 COOPER AVENUE,QUEENS NY,11385",-73.8683001,40.7094366
"323","CALIFORNIA PIZZA KITCHEN","440 PARK AVENUE SOUTH,MANHATTAN NY,10016",-73.9836042,40.7445173
"324","CALIFORNIA BAR & LOUNGE","12515 JAMAICA AVE,QUEENS NY,11418",-73.8251389,40.701346
"325","CALIENTITO DELI, RESTAURANT & LOUNGE BAR","141 LINCOLN AVENUE,BRONX NY,10454",-73.9291498,40.8087201
"326","CALIENTE CAB CO","61 7 AVENUE SOUTH,MANHATTAN NY,10014",-74.0035605,40.7318342
"327","CALIENTE CAB","488 3 AVENUE,MANHATTAN NY,10016",-73.9786974,40.7453465
"328","CALICO JACKS","800 2ND AVE,MANHATTAN NY,10017",-73.971655,40.7500617
"329","CALIBELLA BAKERY","164 WYCKOFF AVENUE,BROOKLYN NY,11237",-73.9162757,40.7022367
"330","CALI AJI CON SABOR RESTAURANT","9815 ASTORIA BOULEVARD,QUEENS NY,11369",-73.8707651,40.762473
"331","CALEXICO CARNE ASADA","122 UNION STREET,BROOKLYN NY,11231",-74.0025979,40.6841104
"332","CALEXICO","1491 2ND AVE,MANHATTAN NY,10075",-73.9558928,40.7725874
"333","CALEXICO","278B 5TH AVE,BROOKLYN NY,11215",-73.982352,40.6742813
"334","CALEXICO","620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
"335","CALEXICO","645 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9513154,40.7241771
"336","CALEDONIA","1609 2ND AVE,MANHATTAN NY,10028",-73.9532035,40.7763121
"337","CALAVERAS","2905 FORT HAMILTON PKWY,BROOKLYN NY,11218",-73.977772,40.648963
"338","CALANDRIA","3078 CONEY ISLAND AVE,BROOKLYN NY,11235",-73.9601386,40.5810856
"339","CALACA","139 PUTNAM AVE,BROOKLYN NY,11238",-73.9565814,40.6834106
"340","CAKOR RESTAURANT","632 EAST  186 STREET,BRONX NY,10458",-73.8871233,40.854087
"341","CAKES 'N SHAPES","466 WEST   51 STREET,MANHATTAN NY,10019",-73.9910955,40.7650398
"342","CAKE TIN","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11432",-73.7919103,40.7154518
"343","CAKE SHOP","152 LUDLOW STREET,MANHATTAN NY,10002",-73.9877524,40.7208185
"344","CAKE MIO BAKERY","4510 104 STREET,QUEENS NY,11368",-73.8602548,40.7466273
"345","CAKE AMBIANCE","452 DEAN STREET,BROOKLYN NY,11217",-73.9761097,40.6817836
"346","CAJUN SEA","32 W 33RD ST,MANHATTAN NY,10001",-73.9869651,40.7481476
"347","CAJUN CAFE & GRILL","2655 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1652624,40.5818776
"348","CAJA MUSICAL","4008 74 STREET,QUEENS NY,11373",-73.8916484,40.7464846
"349","CAIRO GRILL & SEAFOOD","2415 STEINWAY ST,QUEENS NY,11103",-73.9109068,40.7685916
"350","CAIN'S TAVERN","36 WILSON AVENUE,BROOKLYN NY,11237",-73.929902,40.7027829
"351","CAGEN","414 EAST 9 STREET,MANHATTAN NY,10009",-73.9841343,40.727853
"352","CAFFINO","2918 CRESCENT ST,QUEENS NY,11102",-73.9250603,40.7689142
"353","CAFFEINE FIX CAFE","14940 41 AVENUE,QUEENS NY,11355",-73.814288,40.7622189
"354","CAFFEINA ESPRESSO BAR","4402 23 STREET,QUEENS NY,11101",-73.9446222,40.748914
"355","CAFFEE EXPRESS","2551 STEINWAY STREET,QUEENS NY,11103",-73.9124892,40.7665699
"356","CAFFEE DEI FIORI RISTORANTE","973 LEXINGTON AVE,MANHATTAN NY,10021",-73.962699,40.769339
"357","CAFFE' ROMEO","7111 20 AVENUE,BROOKLYN NY,11204",-73.9894633,40.6127357
"358","CAFFE VIVALDI","32 JONES STREET,MANHATTAN NY,10014",-74.0030318,40.7317137
"359","CAFFE VITA","124 LUDLOW ST,MANHATTAN NY,10002",-73.9884113,40.7196523
"360","CAFFE STORICO","2 WEST   77 STREET,MANHATTAN NY,10024",-73.9739027,40.779424
"361","CAFFE RUSTICO","726 149 STREET,QUEENS NY,11357",-73.8180088,40.7936075
"362","CAFFE ROMA","385 BROOME STREET,MANHATTAN NY,10013",-73.9967999,40.720231
"363","CAFFE REGGIO","119 MAC DOUGAL STREET,MANHATTAN NY,10012",-74.0004169,40.7302678
"364","CAFFE PALERMO","148 MULBERRY STREET,MANHATTAN NY,10013",-73.9972901,40.7189915
"365","CAFFE ORGANICO","89 7 AVENUE SOUTH,MANHATTAN NY,10014",-74.003013,40.7327247
"366","CAFFE NOI ESPRESSO BAR","1465 2 AVE,MANHATTAN NY,10075",-73.9566225,40.7716427
"367","CAFFE NAPOLI","191 HESTER STREET,MANHATTAN NY,10013",-73.9977311,40.7182328
"368","CAFFE LA NOTTE","2023 STILLWELL AVENUE,BROOKLYN NY,11223",-73.9850078,40.597343
"369","CAFFE ITALIA","6917 18 AVENUE,BROOKLYN NY,11204",-73.992642,40.616286
"370","CAFFE ITALIA","1240 CLINTON VILLE STREET,QUEENS NY,11357",-73.8121765,40.7900876
"371","CAFFE GRAZIE","26 EAST   84 STREET,MANHATTAN NY,10028",-73.9600912,40.7794946
"372","CAFFE EGIDIO","622 EAST  187 STREET,BRONX NY,10458",-73.8868759,40.854945
"373","CAFFE E VINO","112 DEKALB AVENUE,BROOKLYN NY,11201",-73.9782611,40.6896358
"374","CAFFE CAFE","8401 3RD AVE,BROOKLYN NY,11209",-74.030179,40.62482
"375","CAFFE BUON GUSTO","151 MONTAGUE STREET,BROOKLYN NY,11201",-73.993266,40.6947326
"376","CAFFE BORBONE","2507 STEINWAY STREET,QUEENS NY,11103",-73.911678,40.7675709
"377","CAFFE BENE","6307 18TH AVE,BROOKLYN NY,11204",-73.9890237,40.6199821
"378","CAFFE BENE","8027 37TH AVE,QUEENS NY,11372",-73.885462,40.7497443
"379","CAFFE BENE","13682 39TH AVE,QUEENS NY,11354",-73.8274592,40.7607601
"380","CAFFE BENE","246 5TH AVE,MANHATTAN NY,10001",-73.9877913,40.7447043
"381","CAFFE BENE","8614 5TH AVE,BROOKLYN NY,11209",-74.0268038,40.6212596
"382","CAFFE BENE","208 AVENUE A,MANHATTAN NY,10009",-73.9806676,40.729486
"383","CAFFE BENE","3842 BELL BLVD,QUEENS NY,11361",-73.7722082,40.7654759
"384","CAFFE BENE","1611 BROADWAY,MANHATTAN NY,10019",-73.984966,40.7607293
"385","CAFFE BENE","816 BROADWAY,MANHATTAN NY,10003",-73.9909356,40.7327618
"386","CAFFE BENE","9 EDWARD M MORGAN PL,MANHATTAN NY,10032",-73.945449,40.83468
"387","CAFFE BENE","150 KENILWORTH PL,BROOKLYN NY,11210",-73.948846,40.6323269
"388","CAFFE BENE","106 MOTT ST,MANHATTAN NY,10013",-73.9971467,40.7176295
"389","CAFFE BENE","15814 NORTHERN BOULEVARD,QUEENS NY,11358",-73.8067656,40.7629265
"390","CAFFE BENE","12020 QUEENS BLVD,QUEENS NY,11415",-73.8189175,40.7090731
"391","CAFFE BENE","4131 QUEENS BLVD,QUEENS NY,11104",-73.9225332,40.7439419
"392","CAFFE BENE","24 SAINT MARKS PL,MANHATTAN NY,10003",-73.9888078,40.7288071
"393","CAFFE BENE","3214 STEINWAY ST,QUEENS NY,11103",-73.9194878,40.7586923
"394","CAFFE BENE","17637 UNION TPKE,QUEENS NY,11366",-73.7922672,40.7259325
"395","CAFFE BENE","4 W 14TH ST,MANHATTAN NY,10011",-73.9940003,40.7359927
"396","CAFFE BENE","300 W 17TH ST,MANHATTAN NY,10011",-74.0014553,40.7416505
"397","CAFFE BENE","39 W 32ND ST,MANHATTAN NY,10001",-73.9873111,40.7481561
"398","CAFFE BACIO","1223 3 AVENUE,MANHATTAN NY,10021",-73.961088,40.7686791
"399","CAFFE AZZURRI D'ITALIA","3040 BUHRE AVE,BRONX NY,10461",-73.8308898,40.8473265
"400","CAFFE AND GELATO","2344 ARTHUR AVE,BRONX NY,10458",-73.8881875,40.8541474
"401","CAFFE ACTION","515 MADISON AVENUE,MANHATTAN NY,10022",-73.973744,40.7597267
"402","CAFETERIA- LIRR EMPLOYEES","9302 SUTPHIN BOULEVARD,QUEENS NY,11435",-73.8077196,40.7005138
"403","CAFETERIA LS TRES ROSAS","2399 GRAND CONCOURSE,BRONX NY,10468",-73.8988454,40.8601644
"404","CAFETERIA (USPS BLDNG)","14202 20 AVENUE,QUEENS NY,11357",-73.8274388,40.7805725
"405","CAFETERIA","119 7 AVENUE,MANHATTAN NY,10011",-73.9979323,40.7404855
"406","CAFETAL SOCIAL CLUB","285 MOTT STREET,MANHATTAN NY,10012",-73.994607,40.7243157
"407","CAFEMARIE","120 MACDOUGAL ST,MANHATTAN NY,10012",-74.0003609,40.7297998
"408","CAFECITO BOGOTA","1015 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9551266,40.7335301
"409","CAFECITO","185 AVENUE C,MANHATTAN NY,10009",-73.9770839,40.7268765
"410","CAFECCINO BAKERY","269 WEST  231 STREET,BRONX NY,10463",-73.9070233,40.8803106
"411","CAFE1 & CAFE 4 (AMERICAN MUSEUM OF NATURAL HISTORY)","NKA CENTRAL PARK WEST,MANHATTAN NY,10024",-73.9686334,40.7862891
"412","CAFE ZONA SUR","4314 4 AVENUE,BROOKLYN NY,11232",-74.0091036,40.650248
"413","CAFE ZAIYA","69 COOPER SQUARE,MANHATTAN NY,10003",-73.9899284,40.7291392
"414","CAFE ZAIYA","18 EAST   41 STREET,MANHATTAN NY,10017",-73.9804859,40.7521857
"415","CAFE Y ALGO MAS","9813 ASTORIA BOULEVARD,QUEENS NY,11369",-73.8708224,40.7624406
"416","CAFE Y","13846 NORTHERN BOULEVARD,QUEENS NY,11354",-73.82639,40.7638911
"417","CAFE WHA","115 MACDOUGAL ST,MANHATTAN NY,10012",-74.000671,40.7301929
"418","CAFE WATER","130 WATER STREET,MANHATTAN NY,10005",-74.0071785,40.7056884
"419","CAFE VOLNA","3145 BRIGHTON    4 STREET,BROOKLYN NY,11235",-73.9626731,40.5753901
"420","CAFE VIVA","2578 BROADWAY,MANHATTAN NY,10025",-73.9707692,40.7954433
"421","CAFE VINE","15013 NORTHERN BLVD,QUEENS NY,11354",-73.814558,40.765443
"422","CAFE VIA EXPRESSO","2409 STEINWAY STREET,QUEENS NY,11103",-73.9108511,40.7686759
"423","CAFE VENEZIA","1391 CONEY ISLAND AVENUE,BROOKLYN NY,11230",-73.9646453,40.6236779
"424","CAFE UN DEUX TROIS","123 WEST   44 STREET,MANHATTAN NY,10036",-73.984126,40.7567949
"425","CAFE TWO WAY","26 AVENUE O,BROOKLYN NY,11204",-73.9842101,40.609979
"426","CAFE TWIST","1700 FIRST AVENUE,MANHATTAN NY,10128",-73.9480658,40.7782076
"427","CAFE TRISKELL","3304 36 AVENUE,QUEENS NY,11106",-73.9280504,40.7555955
"428","CAFE TOMATO","142 FULTON STREET,MANHATTAN NY,10038",-74.0084865,40.710357
"429","CAFE TODAY","575 LEXINGTON AVENUE,MANHATTAN NY,10022",-73.9712797,40.7572872
"430","CAFE TO GO","2858 32ND ST,QUEENS NY,11102",-73.920497,40.7668248
"431","CAFE TARANTIN","302 WEST   38 STREET,MANHATTAN NY,10018",-73.9921988,40.7547995
"432","CAFE TALLULAH","240 COLUMBUS AVENUE,MANHATTAN NY,10023",-73.9793585,40.7769748
"433","CAFE TABU","2205 AVENUE X,BROOKLYN NY,11235",-73.9479636,40.5931869
"434","CAFE TABACO & RON","501 W 214TH ST,MANHATTAN NY,10034",-73.9159095,40.8691713
"435","CAFE STEINHOF","422 7 AVENUE,BROOKLYN NY,11215",-73.9842078,40.6640828
"436","CAFE SPICE","0 GRAND CENTRAL TERMINAL,MANHATTAN NY,10017",-73.9772294,40.7527262
"437","CAFE SOUL JAMAICAN RESTAURANT","875 RUTLAND ROAD,BROOKLYN NY,11203",-73.930553,40.6608329
"438","CAFE SIM SIM","2230 HYLAN BLVD,STATEN ISLAND NY,10306",-74.1034948,40.5759513
"439","CAFE SHIRIN","5610 NEW UTRECHT AVE,BROOKLYN NY,11219",-73.9959645,40.6306007
"440","CAFE SFA","611 5 AVENUE,MANHATTAN NY,10022",-73.9769745,40.758045
"441","CAFE SELECT","212 LAFAYETTE STREET,MANHATTAN NY,10012",-73.9979236,40.721815
"442","CAFE SALAMANCA RESTAURANT","7905 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8879723,40.75553
"443","CAFE SAHARA","4026 10TH AVE,MANHATTAN NY,10034",-73.9156849,40.8694283
"444","CAFE SABARSKY","1048 5 AVENUE,MANHATTAN NY,10028",-73.9603267,40.781264
"445","CAFE RUSTICO II","25 WEST   35 STREET,MANHATTAN NY,10001",-73.9852924,40.7498382
"446","CAFE RUE DIX","1451 BEDFORD AVENUE,BROOKLYN NY,11216",-73.9537737,40.6735028
"447","CAFE RUBIO","9805 NORTHERN BOULEVARD,QUEENS NY,11368",-73.8701639,40.7573999
"448","CAFE ROMA PIZZERIA","854 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.967969,40.797821
"449","CAFE ROCKAWAY'S","4901 BEACH CHANNEL DR,QUEENS NY,11691",-73.7802071,40.5950978
"450","CAFE ROCHELLE","940 MANHATTAN AVE,BROOKLYN NY,11222",-73.9541644,40.7313876
"451","CAFE RIVIERA","830 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.953389,40.7286435
"452","CAFE RIAZOR","245 WEST   16 STREET,MANHATTAN NY,10011",-74.0004193,40.7408093
"453","CAFE RESTAURANT CORP","424 SUTTER AVE,BROOKLYN NY,11212",-73.9032193,40.6679481
"454","CAFE RESTAURANT","424 SUTTER AVE,BROOKLYN NY,11212",-73.9032193,40.6679481
"455","CAFE RESTAURANT","4156 WHITE PLAINS ROAD,BRONX NY,10466",-73.8577048,40.8922238
"456","CAFE RENAISSANCE","8024 KINGS HIGHWAY,BROOKLYN NY,11223",-73.9745637,40.6044508
"457","CAFE REGULAR","318 11 STREET,BROOKLYN NY,11215",-73.9877851,40.6680124
"458","CAFE REGULAR","158 BERKELEY PLACE,BROOKLYN NY,11217",-73.9754876,40.6751126
"459","CAFE RAKKA","81 ST MARKS PLACE,MANHATTAN NY,10003",-73.9854757,40.7278545
"460","CAFE RAE'S","8229 164TH ST,QUEENS NY,11432",-73.803273,40.718468
"461","CAFE R","116 W 32ND ST,MANHATTAN NY,10001",-73.9897851,40.7487912
"462","CAFE PRAGUE","2 WEST   19 STREET,MANHATTAN NY,10011",-73.9917457,40.7390799
"463","CAFE PLUS","1 W 137TH ST,MANHATTAN NY,10037",-73.9368675,40.8142482
"464","CAFE PLAZA DELI","11 BROADWAY,MANHATTAN NY,10004",-74.0140249,40.7052799
"465","CAFE PICCO","4013 35TH AVE,QUEENS NY,11101",-73.9217164,40.7549402
"466","CAFE PETISCO","189 EAST BROADWAY,MANHATTAN NY,10002",-73.9888245,40.7139523
"467","CAFE PEDLAR","210 COURT STREET,BROOKLYN NY,11201",-73.9939338,40.6869054
"468","cafe paulette","136 DEKALB AVE,BROOKLYN NY,11217",-73.9758689,40.6895913
"469","CAFE PATORO","223 FRONT ST,MANHATTAN NY,10038",-74.0023615,40.7072515
"470","CAFE PASHTRIKU","741 ASTOR AVENUE,BRONX NY,10467",-73.8659216,40.8596996
"471","CAFE PARIS","4424 16TH AVE,BROOKLYN NY,11204",-73.983328,40.633545
"472","CAFE PARIS","3178 CONEY ISLAND AVE,BROOKLYN NY,11235",-73.9600274,40.5785105
"473","CAFE PANINO MUCHO GUSTO","551 HUDSON STREET,MANHATTAN NY,10014",-74.0063011,40.7352476
"474","CAFE ORLIN","41 ST MARKS PLACE,MANHATTAN NY,10003",-73.9870615,40.7285042
"475","CAFE ORIGINALE","16028 NORTHERN BOULEVARD,QUEENS NY,11358",-73.8047344,40.7624124
"476","CAFE ONE","1619 AMSTERDAM AVENUE,MANHATTAN NY,10031",-73.9496335,40.822114
"477","CAFE ON THE HILL","153 AVENUE U,BROOKLYN NY,11223",-73.9787543,40.5965753
"478","CAFE ON 5TH/STERLING AFFAIR","1216 5 AVENUE,MANHATTAN NY,10029",-73.9525805,40.7918853
"479","CAFE OMAR/PATTY PALACE","1744 NOSTRAND AVENUE,BROOKLYN NY,11226",-73.9489489,40.6434056
"480","CAFE OLYMPIA","833 2nd Avenue,MANHATTAN NY,10017",-73.971286,40.7515106
"481","CAFE OLLEH","15619 NORTHERN BLVD,QUEENS NY,11354",-73.8084568,40.7640923
"482","CAFE OLIVIERO","850 7 AVENUE,MANHATTAN NY,10019",-73.9814763,40.7640612
"483","CAFE OLE USA","453 _WEST   54 STREET,MANHATTAN NY,10019",-73.9895227,40.7671312
"484","CAFE OLE RESTAURANT","3809 36 AVENUE,QUEENS NY,11101",-73.9237402,40.7539213
"485","CAFE OF SOUL","778 ALBANY AVE,BROOKLYN NY,11203",-73.9394764,40.6551141
"486","CAFE O'","622 3 AVENUE,MANHATTAN NY,10017",-73.9756083,40.7497508
"487","CAFE NUNEZ","240 WEST   35 STREET,MANHATTAN NY,10001",-73.9918619,40.7520873
"488","CAFE NOI","387 AMSTERDAM AVE,MANHATTAN NY,10024",-73.9782862,40.7827637
"489","CAFE NADERY","16 WEST    8 STREET,MANHATTAN NY,10011",-73.9974629,40.7325844
"490","CAFE MOGADOR","101 ST MARKS PLACE,MANHATTAN NY,10009",-73.984317,40.727441
"491","CAFE MOGADOR","133 WYTHE AVENUE,BROOKLYN NY,11249",-73.960004,40.719731
"492","CAFE MOFONGO","316 WEST   39 STREET,MANHATTAN NY,10018",-73.992228,40.7555229
"493","CAFE MOCHA","116 2 AVENUE,MANHATTAN NY,10003",-73.9879512,40.7277859
"494","CAFE MINGALA","1393 2 AVENUE,MANHATTAN NY,10021",-73.9583398,40.7694165
"495","CAFE MINGALA","1393B 2ND AVE,MANHATTAN NY,10021",-73.9582181,40.7693527
"496","CAFE MILANO","401 FOREST AVENUE,STATEN ISLAND NY,10301",-74.1029642,40.6310584
"497","CAFE MILAN","2072 STEINWAY STREET,QUEENS NY,11105",-73.9036205,40.7750691
"498","CAFE METRO","1221 6 AVENUE,MANHATTAN NY,10020",-73.98222,40.7594099
"499","CAFE METRO","530 7 AVENUE,MANHATTAN NY,10018",-73.9888524,40.7540935
"500","CAFE METRO","839 7 AVENUE,MANHATTAN NY,10019",-73.9811908,40.7633215
"501","CAFE METRO","625 8 AVENUE,MANHATTAN NY,10018",-73.9905204,40.7569613
"502","CAFE METRO","14 EAST   42 STREET,MANHATTAN NY,10017",-73.9803189,40.7532302
"503","CAFE METRO","370 LEXINGTON AVENUE,MANHATTAN NY,10017",-73.9767958,40.750761
"504","CAFE METRO","569 LEXINGTON AVENUE,MANHATTAN NY,10022",-73.9714247,40.7567148
"505","CAFE METRO","9 METRO TECH CENTER SOUTH,BROOKLYN NY,11201",-73.9844382,40.6942697
"506","CAFE MARTIN","355 5 AVENUE,BROOKLYN NY,11215",-73.9839488,40.6716384
"507","CAFE MARGOT PATISSERIE","2109 BROADWAY,MANHATTAN NY,10023",-73.9822972,40.7801634
"508","CAFE MANHATTAN","35 WEST   45 STREET,MANHATTAN NY,10036",-73.9809296,40.7562525
"509","CAFE MAGGIO","1750 YORK AVENUE,MANHATTAN NY,10128",-73.9431856,40.778441
"510","CAFE MAE MAE","70 VANDAM STREET,MANHATTAN NY,10013",-74.007135,40.7265644
"511","CAFE MADISON","51 MADISON AVENUE,MANHATTAN NY,10010",-73.98617,40.7430573
"512","CAFE MADELINE","1603 CORTELYOU ROAD,BROOKLYN NY,11226",-73.9633432,40.6418809
"513","CAFE LUXEMBOURG","200 WEST   70 STREET,MANHATTAN NY,10023",-73.9830464,40.7772611
"514","CAFE LUNA","1300 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.0850574,40.5966296
"515","CAFE LUNA","31 PAGE AVENUE,STATEN ISLAND NY,10309",-74.234435,40.523651
"516","CAFE LULUC","214 SMITH STREET,BROOKLYN NY,11201",-73.9922158,40.6844935
"517","CAFE LUKA","1319 1 AVENUE,MANHATTAN NY,10021",-73.956888,40.767069
"518","CAFE LOUP","105 WEST   13 STREET,MANHATTAN NY,10011",-73.9976575,40.7369605
"519","CAFE LOS ARCOS","255 BUSHWICK AVENUE,BROOKLYN NY,11206",-73.9395805,40.7071721
"520","CAFE LORE","4601 4 AVENUE,BROOKLYN NY,11220",-74.0101338,40.6484759
"521","CAFE LINCOLN","253 EAST  149 STREET,BRONX NY,10451",-73.9231288,40.8176743
"522","CAFE LILY","42 AVENUE O,BROOKLYN NY,11204",-73.9835632,40.6100631
